id,nguoi-dung,ngay-tao,chi-tiet,xu-ly
0b197287-4575-4117-9651-9b1b04818d51,7d1bd5fd-ab01-48a3-b337-da4a84ba3c73,2024-01-12T00:25:18+07:00,"[{'san-pham': '1728630158-601', 'so-luong': 1}]",roi
d905a89c-2109-41db-a563-f8dfc11d09f8,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2021-01-06T02:21:49+07:00,"[{'san-pham': '1728630136-235', 'so-luong': 5}, {'san-pham': '1728630139-274', 'so-luong': 3}, {'san-pham': '1728630167-740', 'so-luong': 3}]",roi
a53dfe27-2828-435a-b714-cce0332a6f4f,69940bdb-1a91-407d-941f-acda96527ece,2022-08-30T14:12:12+07:00,"[{'san-pham': '1728630167-740', 'so-luong': 3}, {'san-pham': '1728630152-497', 'so-luong': 5}, {'san-pham': '1728630155-547', 'so-luong': 1}, {'san-pham': '1728630136-242', 'so-luong': 3}]",roi
cf34b1a1-5f41-4c0a-8892-ba597cba669c,8c2ea9c0-29ce-4fc7-b71e-0996ebf17c45,2022-09-08T09:47:57+07:00,"[{'san-pham': '1728630133-184', 'so-luong': 4}, {'san-pham': '1728630149-462', 'so-luong': 1}, {'san-pham': '1728630136-239', 'so-luong': 3}, {'san-pham': '1728630167-749', 'so-luong': 1}, {'san-pham': '1728630155-533', 'so-luong': 3}]",roi
8e05fdff-4222-45bc-ae20-8683eae90216,ede9f862-b9ef-4735-9358-4b8eebcdbe3d,2022-11-10T03:34:24+07:00,"[{'san-pham': '1728630136-244', 'so-luong': 2}, {'san-pham': '1728630155-555', 'so-luong': 5}, {'san-pham': '1728630130-136', 'so-luong': 4}]",roi
b71f7257-bc20-4073-89a1-16ced11f05b0,b89bf75e-410a-4f53-80a8-72fe814d9ae2,2020-07-02T14:19:00+07:00,"[{'san-pham': '1728630161-634', 'so-luong': 3}, {'san-pham': '1728630136-252', 'so-luong': 5}, {'san-pham': '1728630136-231', 'so-luong': 3}]",roi
c528040f-ad77-4f58-80d7-a68a7659e941,4aaa56d8-636c-415e-988c-e430feb93f76,2021-04-27T23:07:05+07:00,"[{'san-pham': '1728630124-66', 'so-luong': 2}, {'san-pham': '1728630136-249', 'so-luong': 5}, {'san-pham': '1728630158-574', 'so-luong': 5}]",roi
c2acbd4d-12db-4f80-99be-090a7b5b5b39,1514e73a-677a-452f-b28b-694192978aa5,2024-02-16T23:47:07+07:00,"[{'san-pham': '1728630124-74', 'so-luong': 1}, {'san-pham': '1728630158-588', 'so-luong': 4}]",roi
c12af131-1166-4e8f-9ee3-4d0adc5fa61b,46071a0e-b388-419d-9c9d-6cef4ade7ba3,2024-10-03T07:55:46+07:00,"[{'san-pham': '1728630133-186', 'so-luong': 1}]",roi
ddaa8644-6626-4df0-a4cf-2d967a47598b,c801e606-16b0-40b0-a4bd-4e5056857020,2024-05-22T16:03:49+07:00,"[{'san-pham': '1728630149-446', 'so-luong': 4}]",roi
6fa1f847-1a8c-40f1-9f37-79c81b1f4e3d,a7364b9c-428b-4278-8c5b-a97872b2fc94,2023-10-08T06:02:14+07:00,"[{'san-pham': '1728630127-80', 'so-luong': 1}, {'san-pham': '1728630161-613', 'so-luong': 3}, {'san-pham': '1728630158-601', 'so-luong': 2}, {'san-pham': '1728630158-574', 'so-luong': 1}, {'san-pham': '1728630133-211', 'so-luong': 5}]",roi
46dfc745-e62c-4e69-ac31-a8e2f0fcf17f,fc47586b-7020-4658-8b32-71f2df407c11,2020-08-13T05:57:50+07:00,"[{'san-pham': '1728630121-10', 'so-luong': 1}, {'san-pham': '1728630136-239', 'so-luong': 3}, {'san-pham': '1728630130-150', 'so-luong': 4}, {'san-pham': '1728630139-291', 'so-luong': 1}, {'san-pham': '1728630155-542', 'so-luong': 1}]",roi
c7f63280-3b36-4ca4-9ef3-7e851192543d,560c0f37-935e-4851-bb7f-0d40f4bfd8ac,2023-02-04T17:58:27+07:00,"[{'san-pham': '1728630145-401', 'so-luong': 3}, {'san-pham': '1728630133-195', 'so-luong': 1}, {'san-pham': '1728630136-231', 'so-luong': 3}, {'san-pham': '1728630136-264', 'so-luong': 4}, {'san-pham': '1728630142-356', 'so-luong': 3}]",roi
ed6b3756-91f5-43f3-bd80-fdcf281c07a1,416b946d-8dfd-4153-87e4-b447efebe027,2021-10-10T19:17:35+07:00,"[{'san-pham': '1728630136-246', 'so-luong': 5}, {'san-pham': '1728630127-115', 'so-luong': 4}, {'san-pham': '1728630155-546', 'so-luong': 4}, {'san-pham': '1728630142-356', 'so-luong': 1}]",roi
019b91bb-1bba-44af-a4f8-7083a55eb87d,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2021-08-30T08:00:07+07:00,"[{'san-pham': '1728630136-244', 'so-luong': 1}, {'san-pham': '1728630155-546', 'so-luong': 5}, {'san-pham': '1728630145-405', 'so-luong': 5}, {'san-pham': '1728630164-672', 'so-luong': 2}, {'san-pham': '1728630149-462', 'so-luong': 4}]",roi
e5deb075-fa3a-469c-a1ff-74c009485f58,341c8153-4f49-43ef-ba39-533b518e65d1,2020-06-15T18:05:42+07:00,"[{'san-pham': '1728630142-356', 'so-luong': 1}, {'san-pham': '1728630149-446', 'so-luong': 3}, {'san-pham': '1728630133-201', 'so-luong': 2}, {'san-pham': '1728630124-77', 'so-luong': 2}, {'san-pham': '1728630139-304', 'so-luong': 4}]",roi
792b58ee-3b5a-41c9-8843-92a065925941,35d41916-aef0-4723-9edf-1069744ee481,2024-03-13T20:22:30+07:00,"[{'san-pham': '1728630152-465', 'so-luong': 1}, {'san-pham': '1728630149-462', 'so-luong': 3}, {'san-pham': '1728630142-330', 'so-luong': 2}]",roi
db9e57b8-5b26-4c99-a88c-3dd3dce9f31d,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2022-09-05T02:57:17+07:00,"[{'san-pham': '1728630152-494', 'so-luong': 5}, {'san-pham': '1728630142-353', 'so-luong': 1}, {'san-pham': '1728630139-287', 'so-luong': 5}, {'san-pham': '1728630124-40', 'so-luong': 2}]",roi
dded814b-36a1-4769-8741-f88b1b868209,35d41916-aef0-4723-9edf-1069744ee481,2020-07-02T06:39:41+07:00,"[{'san-pham': '1728630158-588', 'so-luong': 2}, {'san-pham': '1728630139-274', 'so-luong': 5}]",roi
5ef2f82b-2bb9-4e4e-a35d-09456e4d22ee,b89bf75e-410a-4f53-80a8-72fe814d9ae2,2022-09-10T22:02:42+07:00,"[{'san-pham': '1728630133-180', 'so-luong': 5}, {'san-pham': '1728630161-634', 'so-luong': 2}, {'san-pham': '1728630161-622', 'so-luong': 5}, {'san-pham': '1728630139-291', 'so-luong': 2}]",roi
e4a9235a-4d34-4672-a568-d80909e3a244,622bfd22-5ddf-4cdd-b236-fb5fee91af6b,2020-11-23T19:28:56+07:00,"[{'san-pham': '1728630124-66', 'so-luong': 4}, {'san-pham': '1728630139-277', 'so-luong': 4}, {'san-pham': '1728630155-553', 'so-luong': 4}, {'san-pham': '1728630164-656', 'so-luong': 1}]",roi
a3f014fa-093c-458c-ac98-5711651c259c,b063d92f-09b8-43c8-9192-81786a9c09eb,2024-08-01T13:08:42+07:00,"[{'san-pham': '1728630124-74', 'so-luong': 5}, {'san-pham': '1728630155-547', 'so-luong': 1}, {'san-pham': '1728630133-186', 'so-luong': 2}]",roi
6eaa798f-d689-42be-84ae-28eef0387758,a168bb3c-1c15-4d70-9c40-34b26219a5a4,2020-04-29T10:54:58+07:00,"[{'san-pham': '1728630149-462', 'so-luong': 1}]",roi
53a5c0b5-330a-481b-9b69-11a5b0b929d6,35d41916-aef0-4723-9edf-1069744ee481,2023-12-25T05:11:55+07:00,"[{'san-pham': '1728630167-706', 'so-luong': 2}, {'san-pham': '1728630127-115', 'so-luong': 4}]",roi
f48e6222-b336-4180-b01b-e911a2ab7490,c90595d8-51b7-49f5-a905-494d3b01b60e,2023-05-19T14:14:07+07:00,"[{'san-pham': '1728630155-553', 'so-luong': 3}, {'san-pham': '1728630139-287', 'so-luong': 3}, {'san-pham': '1728630155-514', 'so-luong': 2}, {'san-pham': '1728630149-431', 'so-luong': 4}]",roi
e773fb59-a1dc-4ea8-acbc-1378a6d0018e,878debfd-a76f-4ba1-9e57-844f54b13857,2024-11-15T16:49:33+07:00,"[{'san-pham': '1728630155-553', 'so-luong': 5}]",roi
5909f5c0-93be-433c-8f44-d3176cf6759d,416b946d-8dfd-4153-87e4-b447efebe027,2021-11-11T14:55:00+07:00,"[{'san-pham': '1728630167-706', 'so-luong': 2}, {'san-pham': '1728630124-74', 'so-luong': 1}]",roi
363b1148-50a6-406a-ab56-a6fbae4b19cb,c90595d8-51b7-49f5-a905-494d3b01b60e,2020-02-14T07:25:14+07:00,"[{'san-pham': '1728630158-588', 'so-luong': 5}, {'san-pham': '1728630139-274', 'so-luong': 1}, {'san-pham': '1728630167-749', 'so-luong': 5}]",roi
efd7d5ac-5ff3-4cc2-8852-66d8a5b9c761,c90595d8-51b7-49f5-a905-494d3b01b60e,2024-11-15T16:26:03+07:00,"[{'san-pham': '1728630139-287', 'so-luong': 2}, {'san-pham': '1728630121-3', 'so-luong': 2}, {'san-pham': '1728630136-242', 'so-luong': 2}, {'san-pham': '1728630133-187', 'so-luong': 4}]",roi
72d0c913-caec-4533-bc1c-3c21d87e8921,907d1fc5-a09b-48c2-b546-fee97e187e5d,2022-11-28T20:40:10+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 2}]",roi
c1882ed3-cb0a-4514-9cf2-bf7b1da7f696,907d1fc5-a09b-48c2-b546-fee97e187e5d,2024-01-31T06:04:08+07:00,"[{'san-pham': '1728630136-231', 'so-luong': 4}]",roi
fbb09298-13b7-4f33-8879-0a163eddd483,d3907efc-f17a-4129-a5f5-344f4c30abe8,2022-05-11T03:19:08+07:00,"[{'san-pham': '1728630161-613', 'so-luong': 4}, {'san-pham': '1728630161-631', 'so-luong': 4}]",roi
697c939b-82c8-4fdc-8696-0afc4cb8a0cc,3ca9ad8c-7132-4b85-89fd-d470610d4f3c,2024-09-30T00:37:29+07:00,"[{'san-pham': '1728630158-597', 'so-luong': 4}, {'san-pham': '1728630158-571', 'so-luong': 4}, {'san-pham': '1728630124-74', 'so-luong': 1}]",roi
cef2e9ed-7103-43b6-92de-0c352ca4ef5d,7d1bd5fd-ab01-48a3-b337-da4a84ba3c73,2022-03-02T22:24:45+07:00,"[{'san-pham': '1728630152-473', 'so-luong': 2}, {'san-pham': '1728630155-542', 'so-luong': 3}, {'san-pham': '1728630161-613', 'so-luong': 5}, {'san-pham': '1728630158-574', 'so-luong': 5}, {'san-pham': '1728630152-497', 'so-luong': 1}]",roi
f15968a5-66c5-4fff-8a9a-d98dbe4abe9d,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2024-08-05T17:46:02+07:00,"[{'san-pham': '1728630127-106', 'so-luong': 5}, {'san-pham': '1728630145-376', 'so-luong': 3}, {'san-pham': '1728630124-74', 'so-luong': 3}, {'san-pham': '1728630164-672', 'so-luong': 1}, {'san-pham': '1728630149-431', 'so-luong': 5}]",roi
addeed38-e68a-4298-9191-c7cceeaa6252,cab0893c-6439-4003-a649-307ac4d7873b,2024-09-17T22:03:47+07:00,"[{'san-pham': '1728630152-493', 'so-luong': 2}, {'san-pham': '1728630155-555', 'so-luong': 5}]",roi
c080c222-aa85-4156-b4af-1e3d8fe4e614,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2023-01-20T11:01:22+07:00,"[{'san-pham': '1728630133-211', 'so-luong': 3}, {'san-pham': '1728630136-243', 'so-luong': 4}, {'san-pham': '1728630124-61', 'so-luong': 1}, {'san-pham': '1728630139-274', 'so-luong': 2}, {'san-pham': '1728630152-497', 'so-luong': 5}]",roi
9860b535-c8a1-45f2-8275-b9366d1e0ba8,c90595d8-51b7-49f5-a905-494d3b01b60e,2020-11-25T23:06:50+07:00,"[{'san-pham': '1728630149-462', 'so-luong': 5}, {'san-pham': '1728630133-184', 'so-luong': 5}]",roi
d08591a7-2ac4-4356-bc2e-69acfaca5663,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2022-08-10T16:24:08+07:00,"[{'san-pham': '1728630124-66', 'so-luong': 3}, {'san-pham': '1728630155-514', 'so-luong': 4}, {'san-pham': '1728630167-721', 'so-luong': 3}, {'san-pham': '1728630139-277', 'so-luong': 2}, {'san-pham': '1728630124-59', 'so-luong': 5}]",roi
cdf4690b-66f4-4a52-bb4b-4cd8430bd1e3,055db99d-5371-4b78-a11d-88b4826e9f35,2024-03-05T00:16:36+07:00,"[{'san-pham': '1728630136-252', 'so-luong': 2}, {'san-pham': '1728630130-150', 'so-luong': 3}]",chua
e8e67816-1e77-4266-9252-9835808cf1f5,7f71536f-3d56-4e88-b433-2f2f93335c35,2021-07-13T21:44:11+07:00,"[{'san-pham': '1728630152-501', 'so-luong': 1}, {'san-pham': '1728630149-431', 'so-luong': 4}, {'san-pham': '1728630142-342', 'so-luong': 3}]",roi
f6d80745-889f-445c-b0e1-e38a61e219f0,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2024-05-15T05:11:03+07:00,"[{'san-pham': '1728630136-231', 'so-luong': 5}, {'san-pham': '1728630149-462', 'so-luong': 2}, {'san-pham': '1728630167-747', 'so-luong': 4}, {'san-pham': '1728630124-40', 'so-luong': 2}, {'san-pham': '1728630127-106', 'so-luong': 1}]",roi
30b7e3d2-714e-4217-97dc-725f59349607,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2023-04-18T11:00:25+07:00,"[{'san-pham': '1728630130-173', 'so-luong': 4}, {'san-pham': '1728630139-287', 'so-luong': 3}, {'san-pham': '1728630139-304', 'so-luong': 2}]",roi
83509a10-6495-42d5-8ece-a9f290c58322,bfece90f-6e48-42ae-b02d-a24ae4d07524,2020-08-24T23:49:53+07:00,"[{'san-pham': '1728630133-209', 'so-luong': 4}, {'san-pham': '1728630124-47', 'so-luong': 3}]",roi
22bf4f6a-63f0-4801-a8f5-a07766812a3a,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2021-12-28T14:35:57+07:00,"[{'san-pham': '1728630149-462', 'so-luong': 1}, {'san-pham': '1728630149-420', 'so-luong': 5}, {'san-pham': '1728630136-231', 'so-luong': 5}]",roi
5dff6548-826a-49fb-bb41-b5364d42f8fd,036476be-82c3-46cb-9d33-8c99b8f627be,2024-10-29T02:29:45+07:00,"[{'san-pham': '1728630136-252', 'so-luong': 2}, {'san-pham': '1728630133-209', 'so-luong': 5}, {'san-pham': '1728630124-46', 'so-luong': 1}, {'san-pham': '1728630145-367', 'so-luong': 3}]",roi
fc1246d3-824a-4431-8382-ed1d1d6d3147,e423d655-c1d2-475f-84c8-770e02321762,2023-11-08T14:36:21+07:00,"[{'san-pham': '1728630152-494', 'so-luong': 5}, {'san-pham': '1728630130-172', 'so-luong': 2}]",dang
1790c677-14a6-461e-8620-2f65e598d594,7d1bd5fd-ab01-48a3-b337-da4a84ba3c73,2023-09-02T01:24:02+07:00,"[{'san-pham': '1728630155-514', 'so-luong': 2}]",roi
9a4b38df-304c-4394-b2a8-276e3d528ffc,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2021-12-30T20:58:24+07:00,"[{'san-pham': '1728630139-277', 'so-luong': 4}]",roi
d57b6c3b-7fcf-4954-90c1-eb6cd4347b66,416b946d-8dfd-4153-87e4-b447efebe027,2020-04-26T08:01:24+07:00,"[{'san-pham': '1728630149-440', 'so-luong': 4}, {'san-pham': '1728630155-514', 'so-luong': 3}, {'san-pham': '1728630155-555', 'so-luong': 4}]",roi
10d5d8eb-af1b-4dbc-a203-eb47bd1107fe,c0bfea74-7393-47c9-a7e7-ed77dbcc9640,2023-02-13T02:33:21+07:00,"[{'san-pham': '1728630152-473', 'so-luong': 1}]",roi
d7385208-d024-4f73-8175-3290de0c1481,a3dc9610-572f-47b3-b847-d441f6af292c,2024-11-02T01:48:12+07:00,"[{'san-pham': '1728630155-533', 'so-luong': 4}]",roi
3548f0c5-0da9-4e68-a00e-352ca60f9517,c801e606-16b0-40b0-a4bd-4e5056857020,2020-02-04T07:01:43+07:00,"[{'san-pham': '1728630127-115', 'so-luong': 2}, {'san-pham': '1728630161-634', 'so-luong': 4}, {'san-pham': '1728630130-150', 'so-luong': 3}, {'san-pham': '1728630133-180', 'so-luong': 1}, {'san-pham': '1728630155-546', 'so-luong': 3}]",roi
88640259-79ef-442f-a0d8-d665202477ce,9e480195-a14c-41e5-89c8-4544ae4f6147,2021-10-05T19:40:04+07:00,"[{'san-pham': '1728630121-15', 'so-luong': 4}, {'san-pham': '1728630155-541', 'so-luong': 4}, {'san-pham': '1728630145-413', 'so-luong': 5}]",huy
5389ea08-c8a4-43d0-a399-cc6b772cb05c,e423d655-c1d2-475f-84c8-770e02321762,2020-08-17T12:09:17+07:00,"[{'san-pham': '1728630145-401', 'so-luong': 1}]",roi
448888c4-ffc1-4c32-9067-4e188199b6fe,9e480195-a14c-41e5-89c8-4544ae4f6147,2020-05-15T21:13:35+07:00,"[{'san-pham': '1728630145-406', 'so-luong': 5}, {'san-pham': '1728630149-462', 'so-luong': 1}, {'san-pham': '1728630130-150', 'so-luong': 4}, {'san-pham': '1728630155-547', 'so-luong': 4}, {'san-pham': '1728630152-473', 'so-luong': 5}]",roi
ac4410c8-b138-43d6-a9dc-c7f2cf1e16f0,b89bf75e-410a-4f53-80a8-72fe814d9ae2,2024-07-12T21:01:17+07:00,"[{'san-pham': '1728630136-246', 'so-luong': 1}]",roi
eb4ce11d-b7ab-457c-937f-0b0c15a71e24,a423319b-8ef4-469a-9b80-8d903242fc18,2024-05-21T19:26:58+07:00,"[{'san-pham': '1728630167-749', 'so-luong': 5}, {'san-pham': '1728630136-252', 'so-luong': 3}, {'san-pham': '1728630124-47', 'so-luong': 5}, {'san-pham': '1728630152-504', 'so-luong': 4}]",roi
37e726e4-1141-4550-8126-fdf0ab35275e,7deaa82a-ec39-4f57-a4e6-1179c6fbdd7a,2021-01-21T15:56:54+07:00,"[{'san-pham': '1728630133-184', 'so-luong': 3}, {'san-pham': '1728630161-622', 'so-luong': 3}, {'san-pham': '1728630121-2', 'so-luong': 1}, {'san-pham': '1728630152-501', 'so-luong': 2}]",roi
8555a24b-097f-4685-b0a5-b17b7ab49e09,bfece90f-6e48-42ae-b02d-a24ae4d07524,2021-10-08T12:30:17+07:00,"[{'san-pham': '1728630127-119', 'so-luong': 4}, {'san-pham': '1728630145-367', 'so-luong': 5}, {'san-pham': '1728630136-231', 'so-luong': 3}]",huy
a6eecf73-3c6c-4490-9796-14990bf57518,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2024-01-23T16:17:36+07:00,"[{'san-pham': '1728630136-235', 'so-luong': 3}, {'san-pham': '1728630158-580', 'so-luong': 2}, {'san-pham': '1728630145-413', 'so-luong': 1}]",roi
be7103fc-a812-44f2-8dc4-1daa8fb2291e,13d1997e-5daf-4ec7-91ba-f6fc90275cb9,2020-06-04T06:07:41+07:00,"[{'san-pham': '1728630121-15', 'so-luong': 2}, {'san-pham': '1728630145-413', 'so-luong': 3}, {'san-pham': '1728630136-243', 'so-luong': 2}, {'san-pham': '1728630124-40', 'so-luong': 5}, {'san-pham': '1728630145-401', 'so-luong': 3}]",roi
2491f0f1-ca49-4096-90ac-d3a88aad76a9,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2023-05-08T12:03:31+07:00,"[{'san-pham': '1728630149-425', 'so-luong': 5}, {'san-pham': '1728630145-406', 'so-luong': 5}, {'san-pham': '1728630164-672', 'so-luong': 3}, {'san-pham': '1728630133-186', 'so-luong': 4}]",roi
e2e0ead4-ddc3-42f5-a5dd-872f6da7b2c1,586e26ce-766f-4fcd-ae4c-f7460fa5c20e,2023-11-21T09:11:13+07:00,"[{'san-pham': '1728630158-601', 'so-luong': 2}, {'san-pham': '1728630133-201', 'so-luong': 3}, {'san-pham': '1728630136-231', 'so-luong': 5}, {'san-pham': '1728630152-473', 'so-luong': 1}]",roi
67ea5410-b58c-4a58-9aa5-80225376ae79,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2024-09-24T03:40:29+07:00,"[{'san-pham': '1728630149-440', 'so-luong': 5}, {'san-pham': '1728630124-57', 'so-luong': 4}, {'san-pham': '1728630130-136', 'so-luong': 4}, {'san-pham': '1728630155-553', 'so-luong': 3}, {'san-pham': '1728630161-632', 'so-luong': 2}]",roi
899a9063-c701-43f2-bfb0-f1224661e80b,4d112bec-9b15-4425-81a7-caf3f58c71be,2023-02-28T00:57:18+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 4}]",roi
500ef146-af3b-4eee-a357-efb372fef4d6,878debfd-a76f-4ba1-9e57-844f54b13857,2021-01-27T13:56:37+07:00,"[{'san-pham': '1728630152-480', 'so-luong': 2}]",roi
cd262772-76ed-4567-96b6-e2f7836e8f21,8c730801-d611-42b9-afcb-029b18bca254,2022-09-28T05:37:09+07:00,"[{'san-pham': '1728630139-304', 'so-luong': 4}, {'san-pham': '1728630164-656', 'so-luong': 3}, {'san-pham': '1728630145-367', 'so-luong': 4}, {'san-pham': '1728630167-747', 'so-luong': 2}]",roi
93d6d929-0c89-478e-ab49-e73bc860864f,9e480195-a14c-41e5-89c8-4544ae4f6147,2024-08-07T23:00:13+07:00,"[{'san-pham': '1728630155-547', 'so-luong': 5}]",roi
ddc042c3-8e2d-4beb-98ca-b8af02f80d55,ca23530c-f1c3-49a3-88bc-248cf2cfa2c7,2022-11-28T18:07:34+07:00,"[{'san-pham': '1728630124-66', 'so-luong': 3}, {'san-pham': '1728630161-613', 'so-luong': 1}, {'san-pham': '1728630164-672', 'so-luong': 1}, {'san-pham': '1728630158-567', 'so-luong': 1}]",roi
23f2415c-592a-4100-9278-cf59bcac003d,416b946d-8dfd-4153-87e4-b447efebe027,2021-07-20T00:46:04+07:00,"[{'san-pham': '1728630155-555', 'so-luong': 3}, {'san-pham': '1728630124-61', 'so-luong': 2}, {'san-pham': '1728630152-494', 'so-luong': 2}, {'san-pham': '1728630136-252', 'so-luong': 2}, {'san-pham': '1728630155-542', 'so-luong': 5}]",roi
7e92ac68-c048-48a2-a5dc-c25b188d6823,2052e8cd-c244-49bf-bf38-1366484ebbc9,2021-01-21T22:26:17+07:00,"[{'san-pham': '1728630133-195', 'so-luong': 5}, {'san-pham': '1728630149-462', 'so-luong': 5}, {'san-pham': '1728630167-721', 'so-luong': 3}, {'san-pham': '1728630145-367', 'so-luong': 2}, {'san-pham': '1728630142-353', 'so-luong': 2}]",roi
6e74b290-cbb8-402e-8380-da535c960929,0f8a9b0a-18e3-4de2-bd35-a49d90cf54a4,2022-10-03T22:38:50+07:00,"[{'san-pham': '1728630121-2', 'so-luong': 3}, {'san-pham': '1728630130-172', 'so-luong': 3}, {'san-pham': '1728630145-367', 'so-luong': 2}, {'san-pham': '1728630136-242', 'so-luong': 2}]",roi
7172a0a1-30fd-413c-a137-a6e3e2fe2d78,931489f5-1c9a-4a40-9e78-9b6e95e9f576,2020-09-06T15:48:13+07:00,"[{'san-pham': '1728630130-150', 'so-luong': 2}, {'san-pham': '1728630161-622', 'so-luong': 4}, {'san-pham': '1728630145-376', 'so-luong': 2}, {'san-pham': '1728630155-514', 'so-luong': 1}, {'san-pham': '1728630152-494', 'so-luong': 1}]",huy
e20a57e7-1f35-4354-8007-05b2fdaf9168,9e480195-a14c-41e5-89c8-4544ae4f6147,2020-10-20T10:53:00+07:00,"[{'san-pham': '1728630161-631', 'so-luong': 3}, {'san-pham': '1728630167-749', 'so-luong': 5}, {'san-pham': '1728630155-546', 'so-luong': 5}, {'san-pham': '1728630142-332', 'so-luong': 3}]",roi
7f8b6c02-5466-48ef-b015-70f3cf1547ae,7f71536f-3d56-4e88-b433-2f2f93335c35,2022-08-10T18:08:38+07:00,"[{'san-pham': '1728630127-80', 'so-luong': 1}, {'san-pham': '1728630130-173', 'so-luong': 1}]",roi
0abb2a49-5a1c-4b1a-9cff-f185693e32a8,036476be-82c3-46cb-9d33-8c99b8f627be,2023-02-16T05:33:53+07:00,"[{'san-pham': '1728630133-201', 'so-luong': 3}, {'san-pham': '1728630130-172', 'so-luong': 1}]",roi
843156e4-6f60-4737-bc15-eb72332a72b9,073ac5ea-f0c4-4e88-93ea-ffa998679592,2024-07-28T14:34:40+07:00,"[{'san-pham': '1728630149-440', 'so-luong': 5}, {'san-pham': '1728630133-186', 'so-luong': 4}, {'san-pham': '1728630161-613', 'so-luong': 2}, {'san-pham': '1728630124-59', 'so-luong': 1}]",huy
5a8a6b35-d8a3-431e-b9bc-71abea32561b,3d0fbc95-6e78-4518-83e4-09c7e781d918,2021-04-26T11:27:55+07:00,"[{'san-pham': '1728630167-721', 'so-luong': 1}, {'san-pham': '1728630130-174', 'so-luong': 5}, {'san-pham': '1728630130-136', 'so-luong': 2}, {'san-pham': '1728630164-663', 'so-luong': 3}, {'san-pham': '1728630158-571', 'so-luong': 1}]",roi
bfe609ff-6e3d-4ba5-8dab-aea99f6b6c9c,2a9bdb0f-c257-49ba-b0c9-f3ecfcfa5232,2021-05-22T00:05:27+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 5}, {'san-pham': '1728630149-431', 'so-luong': 5}, {'san-pham': '1728630127-106', 'so-luong': 1}]",huy
a0db901a-8ca5-47db-a6aa-ffd900cabb2f,2052e8cd-c244-49bf-bf38-1366484ebbc9,2020-02-15T02:47:02+07:00,"[{'san-pham': '1728630136-264', 'so-luong': 1}, {'san-pham': '1728630127-115', 'so-luong': 3}, {'san-pham': '1728630130-173', 'so-luong': 5}, {'san-pham': '1728630121-10', 'so-luong': 2}]",roi
d41fe534-fd18-44ff-91e9-5ebd5acbaf1b,cd70d23d-874c-45d5-b5bc-9bcc190452ab,2020-04-09T16:40:59+07:00,"[{'san-pham': '1728630161-613', 'so-luong': 1}, {'san-pham': '1728630139-291', 'so-luong': 3}, {'san-pham': '1728630152-493', 'so-luong': 4}]",roi
4a7bc25c-316b-4f2e-8de3-c186dc6867cc,586e26ce-766f-4fcd-ae4c-f7460fa5c20e,2021-03-05T13:17:39+07:00,"[{'san-pham': '1728630142-342', 'so-luong': 1}]",roi
76f1ef29-7831-400c-92de-bf6eb91224cf,cab0893c-6439-4003-a649-307ac4d7873b,2022-03-13T00:52:23+07:00,"[{'san-pham': '1728630142-330', 'so-luong': 5}, {'san-pham': '1728630158-567', 'so-luong': 1}, {'san-pham': '1728630161-632', 'so-luong': 1}]",roi
01a3273a-043b-4255-99d8-6d21154c9b0d,b8c8c517-88ab-4601-bc3b-065ce1df8fc5,2024-12-03T16:28:58+07:00,"[{'san-pham': '1728630149-426', 'so-luong': 2}, {'san-pham': '1728630158-571', 'so-luong': 4}, {'san-pham': '1728630133-195', 'so-luong': 4}, {'san-pham': '1728630155-533', 'so-luong': 2}, {'san-pham': '1728630121-10', 'so-luong': 5}]",roi
7003f218-280d-40e3-a56a-d7d80e250743,56ba28d0-8fd7-447f-81a1-ad2cb3aa50d0,2023-01-10T03:07:21+07:00,"[{'san-pham': '1728630142-332', 'so-luong': 3}]",roi
2e3ae7ed-6a14-433b-9871-040b4aec0ed3,992422b3-6696-41d8-8c82-959d09ea1f6c,2022-11-19T13:56:47+07:00,"[{'san-pham': '1728630155-546', 'so-luong': 1}, {'san-pham': '1728630136-235', 'so-luong': 2}, {'san-pham': '1728630158-588', 'so-luong': 5}, {'san-pham': '1728630167-721', 'so-luong': 1}]",roi
